"period","menu","item_name","item_name_updated","menu_group","category_1","category_2","avg_cost","loaded_at"
"P05-2026","CATERING","Catering Additional Veggies","Catering Additional Veggies","Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Catering Chafing Kit (Good for 10)","Catering Chafing Kit (Good for 10)","Additional Items",,,22.0840,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Catering Utensils","Catering Utensils","Additional Items",,,0.0950,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Plain Naan Basket","Plain Naan Basket","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Garlic Naan Basket","Garlic Naan Basket","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Combo Naan Basket","Combo Naan Basket","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Samosa Trays","Samosa Trays","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Cucumber Raita","Cucumber Raita","Sides + Sweets",,,0.4138,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chai Chocolate Chip Cookie Basket","Chai Chocolate Chip Cookie Basket","Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Handcrafted Juice for a Group - 1 Gallon","Handcrafted Juice for a Group - 1 Gallon","Drinks",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Mango Lassi for a Group - 1 Gallon","Mango Lassi for a Group - 1 Gallon","Drinks",,,11.4811,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Iced Oat Masala Chai for a Group - 1 Gallon","Iced Oat Masala Chai for a Group - 1 Gallon","Drinks",,,22.5029,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Box of Hot Masala Chai","Box of Hot Masala Chai","Drinks",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Mango Lassi for a Group - 1/2 Gallon","Mango Lassi for a Group - 1/2 Gallon","Drinks",,,6.7404,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Handcrafted Juice for a Group - 1/2 Gallon","Handcrafted Juice for a Group - 1/2 Gallon","Drinks",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Iced Oat Masala Chai for a Group - 1/2 Gallon","Iced Oat Masala Chai for a Group - 1/2 Gallon","Drinks",,,12.2513,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Mango Lassi","Mango Lassi","Drinks",,,1.3246,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Spindrift - Lemon","Spindrift - Lemon","Drinks",,,1.1930,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Spindrift - Grapefruit","Spindrift - Grapefruit","Drinks",,,1.1150,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Open Water Still Water","Open Water Still Water","Drinks",,,1.2813,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Open Water Sparkling Water","Open Water Sparkling Water","Drinks",,,1.1970,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Wild Kombucha - Ginger Grapefruit","Wild Kombucha - Ginger Grapefruit","Drinks",,,2.4950,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Wild Kombucha - Mango Peach","Wild Kombucha - Mango Peach","Drinks",,,3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Olipop - Cola","Olipop - Cola","Drinks",,,1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Olipop - Lemon Lime","Olipop - Lemon Lime","Drinks",,,1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","RAIN Water","RAIN Water","Drinks",,,1.3125,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Mango Lassi Gallon","Mango Lassi Gallon","Drinks",,,11.4811,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Delivery Fee","Delivery Fee","Delivery",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","The Party Pack","The Party Pack","Ez Cater Catering Packages",,,0.1832,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","The Classic","The Classic","Ez Cater Catering Packages",,,0.1832,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Tandoori Tasting Bundle","Tandoori Tasting Bundle","Ez Cater Catering Packages",,,48.9136,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Grain Bowl - Catering","Grain Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Salad Bowl - Catering","Salad Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Greens + Grains Bowl - Catering","Greens + Grains Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Chicken Tikka Bowl - Catering","Chicken Tikka Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Spicy Chili Chicken Bowl - Catering","Spicy Chili Chicken Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Lamb Kebab Bowl - Catering","Lamb Kebab Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Paneer Tikka Bowl - Catering","Paneer Tikka Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,3.4389,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Harvest Chicken Bowl - Catering","Harvest Chicken Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,3.0739,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Cauliflower + Quinoa Bowl - Catering","Cauliflower + Quinoa Bowl - Catering","Ez Cater + Relish Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Homemade Juice - In House","Homemade Juice - In House","Ez Cater Drinks",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Homemade Juice","Homemade Juice","Ez Cater Drinks",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Spindrift - Lemon","Spindrift - Lemon","Ez Cater Drinks",,,1.1930,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Spindrift - Grapefruit","Spindrift - Grapefruit","Ez Cater Drinks",,,1.1150,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Open Water Still Water","Open Water Still Water","Ez Cater Drinks",,,1.2813,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Open Water Sparkling Water","Open Water Sparkling Water","Ez Cater Drinks",,,1.1970,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Wild Kombucha - Mango Peach","Wild Kombucha - Mango Peach","Ez Cater Drinks",,,3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Wild Kombucha - Ginger","Wild Kombucha - Ginger","Ez Cater Drinks",,,3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Icaro - Spearmint Yerba Mate","Icaro - Spearmint Yerba Mate","Ez Cater Drinks",,,2.1200,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Masala Chai","Masala Chai","Ez Cater Drinks",,,1.6031,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Masala Chai - Oat Milk","Masala Chai - Oat Milk","Ez Cater Drinks",,,1.9779,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Iced Oat Masala Chai","Iced Oat Masala Chai","Ez Cater Drinks",,,1.9014,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Plain Naan Basket","Plain Naan Basket","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Garlic Naan Basket","Garlic Naan Basket","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Combo Naan Basket","Combo Naan Basket","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Samosa Trays","Samosa Trays","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Chips + Chutney","Chips + Chutney","Ez Cater Sides + Sweets",,,0.7363,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Cucumber Raita - EzCater","Cucumber Raita - EzCater","Ez Cater Sides + Sweets",,,0.4138,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Masala Chai Cookies","Masala Chai Cookies","Ez Cater Sides + Sweets",,,0.3364,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt","Ez Cater Sides + Sweets",,,0.8048,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Indian Yogurt","Indian Yogurt","Ez Cater Sides + Sweets",,,0.8048,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Indian Yogurt - EzCater","Indian Yogurt - EzCater","Ez Cater Sides + Sweets",,,0.8048,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Lentil Chip Tray","Lentil Chip Tray","Ez Cater Sides + Sweets",,,4.2482,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Chai Chocolate Chip Cookie Basket","Chai Chocolate Chip Cookie Basket","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Side of Veggie","Side of Veggie","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Side of Main","Side of Main","Ez Cater Sides + Sweets",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Catering Additional Grains","Catering Additional Grains","Ez Cater Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Catering Additional Mains","Catering Additional Mains","Ez Cater Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Catering Additional Veggies","Catering Additional Veggies","Ez Cater Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Catering Additional Sauce","Catering Additional Sauce","Ez Cater Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Catering Utensils","Catering Utensils","Ez Cater Additional Items",,,0.0950,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Delivery Fee","Delivery Fee","Ez Cater Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Chicken Bowl","Aramark Chicken Bowl","Aramark",,,2.4709,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Spicy Chicken Bowl","Aramark Spicy Chicken Bowl","Aramark",,,2.5933,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Tandoori Paneer Bowl","Aramark Tandoori Paneer Bowl","Aramark",,,3.1084,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Harvest Vegetables Bowl","Aramark Harvest Vegetables Bowl","Aramark",,,2.6490,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Lamb Bowl","Aramark Lamb Bowl","Aramark",,,4.0840,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Mango Lassi","Aramark Mango Lassi","Aramark",,,1.3246,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott BYO Chicken Bowl","Aramark Marriott BYO Chicken Bowl","Aramark",,,2.4780,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott BYO Spicy Chicken Bowl","Aramark Marriott BYO Spicy Chicken Bowl","Aramark",,,2.6004,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott BYO Paneer Bowl","Aramark Marriott BYO Paneer Bowl","Aramark",,,3.1155,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott BYO Harvest Veg Bowl","Aramark Marriott BYO Harvest Veg Bowl","Aramark",,,2.6561,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Chicken Tikka Masala","Aramark Marriott Chicken Tikka Masala","Aramark",,,2.0948,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Spicy Chicken Avocado Bowl","Aramark Marriott Spicy Chicken Avocado Bowl","Aramark",,,2.7049,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Chicken Curry Bowl","Aramark Marriott Chicken Curry Bowl","Aramark",,,2.1522,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Tandoori Paneer Bowl","Aramark Marriott Tandoori Paneer Bowl","Aramark",,,2.8028,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Extra Chicken","Aramark Marriott Extra Chicken","Aramark",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Extra Paneer","Aramark Marriott Extra Paneer","Aramark",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Extra Spicy Chicken","Aramark Marriott Extra Spicy Chicken","Aramark",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Extra Harvest Veggies","Aramark Marriott Extra Harvest Veggies","Aramark",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aramark Marriott Avocado","Aramark Marriott Avocado","Aramark",,,0.3400,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest Bowl","Eurest Bowl","Eurest",,,2.9071,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest Premium Bowl","Eurest Premium Bowl","Eurest",,,2.9642,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest Double Protein Bowl","Eurest Double Protein Bowl","Eurest",,,3.7851,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest Mango Lassi","Eurest Mango Lassi","Eurest",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest APL Bowl","Eurest APL Bowl","Eurest",,,2.9071,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest APL Premium Bowl","Eurest APL Premium Bowl","Eurest",,,2.9642,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest APL Double Protein","Eurest APL Double Protein","Eurest",,,3.7851,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest APL Cookies","Eurest APL Cookies","Eurest",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Eurest APL Mango Lassi","Eurest APL Mango Lassi","Eurest",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","EF Explore Reserved Seating","EF Explore Reserved Seating","EF Tours",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Chicken Tikka Masala","Fooda Chicken Tikka Masala","Fooda",,,2.0948,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Chicken Curry Bowl","Fooda Chicken Curry Bowl","Fooda",,,2.1522,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Tandoori Paneer Bowl","Fooda Tandoori Paneer Bowl","Fooda",,,3.1719,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Finnegan - Set Price Bowl","Fooda Finnegan - Set Price Bowl","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda T-Mobile - Set Price Bowl","Fooda T-Mobile - Set Price Bowl","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Qualtrics - Set Price Bowl","Fooda Qualtrics - Set Price Bowl","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda CloudHQ - Set Price Bowl","Fooda CloudHQ - Set Price Bowl","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Okta - Set Price Bowl","Fooda Okta - Set Price Bowl","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda BYO Chicken Bowl","Fooda BYO Chicken Bowl","Fooda",,,2.6569,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda BYO Spicy Chicken Bowl","Fooda BYO Spicy Chicken Bowl","Fooda",,,2.6968,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda BYO Paneer Bowl","Fooda BYO Paneer Bowl","Fooda",,,3.2944,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda BYO Harvest Veg Bowl","Fooda BYO Harvest Veg Bowl","Fooda",,,3.0043,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Extra Chicken","Fooda Extra Chicken","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Extra Spicy Chicken","Fooda Extra Spicy Chicken","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Extra Paneer","Fooda Extra Paneer","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Extra Harvest Vegetables","Fooda Extra Harvest Vegetables","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Mango Lassi","Fooda Mango Lassi","Fooda",,,1.3246,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Olipop - Cola","Olipop - Cola","Fooda",,,1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Olipop - Root Beer","Olipop - Root Beer","Fooda",,,2.1558,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Olipop - Lemon Lime","Olipop - Lemon Lime","Fooda",,,1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","RAIN Water","RAIN Water","Fooda",,,1.3125,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Guarantee","Fooda Guarantee","Fooda",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Guest Services BYO Chicken Bowl","Guest Services BYO Chicken Bowl","Guest Services",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Guest Services BYO Spicy Chicken Bowl","Guest Services BYO Spicy Chicken Bowl","Guest Services",,,2.5307,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Guest Services BYO Paneer Bowl","Guest Services BYO Paneer Bowl","Guest Services",,,3.1283,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Guest Services BYO Harvest Veg Bowl","Guest Services BYO Harvest Veg Bowl","Guest Services",,,2.8382,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Offsite Pop-Up Mango Lassi","Offsite Pop-Up Mango Lassi","Guest Services",,,1.3246,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY BYO Chicken Tikka Bowl","HUNGRY BYO Chicken Tikka Bowl","HUNGRY",,,2.1935,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY BYO Cauliflower & Potato Bowl","HUNGRY BYO Cauliflower & Potato Bowl","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Lamb Kebab Bowl","HUNGRY Lamb Kebab Bowl","HUNGRY",,,3.8775,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY GO Lamb Kebab Bowl","HUNGRY GO Lamb Kebab Bowl","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Butter Chicken Plate","HUNGRY Butter Chicken Plate","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Grains","HUNGRY Grains","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Mains","HUNGRY Mains","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Sauces","HUNGRY Sauces","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Veggies","HUNGRY Veggies","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Toppings","HUNGRY Toppings","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Chutneys + Dressings","HUNGRY Chutneys + Dressings","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Masala Chai Cookies","HUNGRY Masala Chai Cookies","HUNGRY",,,0.3364,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Naan","HUNGRY Naan","HUNGRY",,,0.8333,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Garlic Naan","HUNGRY Garlic Naan","HUNGRY",,,0.9177,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","HUNGRY Guarantee","HUNGRY Guarantee","HUNGRY",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","USHOR Bowl","USHOR Bowl","Metz",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","USHOR Mango Lassi","USHOR Mango Lassi","Metz",,,1.3200,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","USHOR Self Checkout","USHOR Self Checkout","Metz",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Fooda Aramark Eurest Masala Chai Cookies","Fooda Aramark Eurest Masala Chai Cookies","Metz",,,0.3364,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite Chicken Tikka Bowl","Sharebite Chicken Tikka Bowl","Sharebite",,,2.7081,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite Spicy Chili Chicken Bowl","Sharebite Spicy Chili Chicken Bowl","Sharebite",,,2.7664,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite Tandoori Paneer Bowl","Sharebite Tandoori Paneer Bowl","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite Cauliflower + Quinoa Bowl","Sharebite Cauliflower + Quinoa Bowl","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Chicken Tikka + Avocado Salad - Catering","Chicken Tikka + Avocado Salad - Catering","Sharebite",,,3.1325,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Aloo Gobhi - Catering","Aloo Gobhi - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Butter Chicken - Catering","Butter Chicken - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Chicken Tikka Masala - Catering","Chicken Tikka Masala - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Paneer Butter Masala - Catering","Paneer Butter Masala - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Saag Paneer - Catering","Saag Paneer - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Butter Chicken Burrito - Catering","Butter Chicken Burrito - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Tandoori Paneer Burrito - Catering","Tandoori Paneer Burrito - Catering","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Naan","Naan","Sharebite",,,0.8333,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Garlic Naan","Garlic Naan","Sharebite",,,0.9177,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Mini Samosas","Mini Samosas","Sharebite",,,1.1652,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Mango Lassi","Mango Lassi","Sharebite",,,1.3246,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Samosa Chaat","Samosa Chaat","Sharebite",,,2.1630,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Cucumber Raita","Cucumber Raita","Sharebite",,,0.4138,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite The Desi Deluxe","Sharebite The Desi Deluxe","Sharebite",,,0.1832,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Sharebite Classic","Sharebite Classic","Sharebite",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","USHOR Masala Chai Cookies","USHOR Masala Chai Cookies","Taher",,,0.3364,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Offsite Catering for 30","Offsite Catering for 30","Taher",,,0.3364,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","WCK Chicken Tikka Masala Bowl","WCK Chicken Tikka Masala Bowl","WCK",,,1.9652,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","WCK Harvest Veg Masala Bowl","WCK Harvest Veg Masala Bowl","WCK",,,2.3126,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","WCK Coconut Curry Chicken","WCK Coconut Curry Chicken","WCK",,,2.0534,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","WCK Coconut Vegetable Curry","WCK Coconut Vegetable Curry","WCK",,,2.4008,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Territory Spicy Peanut Noodle Bowl","Territory Spicy Peanut Noodle Bowl","TERRITORY",,,2.5982,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Territory Coconut Curry Chickpeas","Territory Coconut Curry Chickpeas","TERRITORY",,,1.5794,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Territory Spiced Sweet Potato","Territory Spiced Sweet Potato","TERRITORY",,,1.8789,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING - 3PD","Territory Coconut Curry Beef","Territory Coconut Curry Beef","TERRITORY",,,2.4990,"2026-07-02 18:14:16.228504+00"
