"period","recipe_name","clean_name","portion_unit","cogs_account","total_cost","cost_per_portion","loaded_at"
"P05-2026","MI HUNGRY Pickled Radishes","HUNGRY Pickled Radishes","Each",,1.4736,1.4736,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Roasted Lentils","HUNGRY Roasted Lentils","Each",,0.6113,0.6113,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Sautéed Spinach","HUNGRY Sautéed Spinach","Each",,7.7008,7.7008,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Sexygreens","HUNGRY Sexygreens","Each",,10.6274,10.6274,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY South Indian Rice Noodles","HUNGRY South Indian Rice Noodles","Each",,4.3787,4.3787,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Spiced Chickpeas","HUNGRY Spiced Chickpeas","Each",,3.0649,3.0649,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Spicy Chili Chicken","HUNGRY Spicy Chili Chicken","Each",,16.6200,16.6200,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Spicy Chili Chicken Bowl","HUNGRY Spicy Chili Chicken Bowl","Each",,3.0293,3.0293,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Sweet Potato Bowl","HUNGRY Sweet Potato Bowl","Each",,2.5060,2.5060,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Sweet Potato Tikki","HUNGRY Sweet Potato Tikki","Each",,5.2146,5.2146,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tamarind Chili Sauce","HUNGRY Tamarind Chili Sauce","Each",,5.9532,5.9532,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tandoori Paneer","HUNGRY Tandoori Paneer","Each",,14.9875,14.9875,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tandoori Paneer Bowl","HUNGRY Tandoori Paneer Bowl","Each",,3.4319,3.4319,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Test Saag Makai","HUNGRY Test Saag Makai","Each",,9.1276,9.1276,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tikka Chance On Me","HUNGRY Tikka Chance On Me","Each",,2.9986,2.9986,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Toasted Cumin Yogurt","HUNGRY Toasted Cumin Yogurt","Each",,2.2930,2.2930,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tomato Garlic Sauce","HUNGRY Tomato Garlic Sauce","Each",,6.3749,6.3749,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Tossed Green Beans","HUNGRY Tossed Green Beans","Each",,18.6331,18.6331,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI HUNGRY Turmeric Ginger Shrimp","HUNGRY Turmeric Ginger Shrimp","Each",,35.2462,35.2462,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Icaro Spearmint Yerba Mate","Icaro Spearmint Yerba Mate","Each",,2.1200,2.1200,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Iced Oat Milk Masala Chai","Iced Oat Milk Masala Chai","Each",,1.9407,1.9407,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Iced Oat Milk Masala Chai - 1 Gallon","Iced Oat Milk Masala Chai - 1 Gallon","Each",,22.3012,22.3012,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Iced Oat Milk Masala Chai - 1/2 Gallon","Iced Oat Milk Masala Chai - 1/2 Gallon","Each",,12.1505,12.1505,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Iced Oat Milk Masala Chai - OLD","Iced Oat Milk Masala Chai - OLD","Inactive",,1.9407,1.9407,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indaba Sauvignon Blanc - bottle","Indaba Sauvignon Blanc - bottle","Each",,6.1807,6.1807,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indaba Sauvignon Blanc - glass","Indaba Sauvignon Blanc - glass","Each",,1.4623,1.4623,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Burrito Box for 9 - Catering","Indian Burrito Box for 9 - Catering","Each",,2.3980,2.3980,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Street Corn","Indian Street Corn","Each",,0.0117,0.0117,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Street Corn - Classic","Indian Street Corn - Classic","Each",,0.0140,0.0140,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Street Corn - Desi Deluxe","Indian Street Corn - Desi Deluxe","Each",,0.0131,0.0131,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Street Corn - Party Pack","Indian Street Corn - Party Pack","Each",,0.0164,0.0164,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Indian Yogurt","Indian Yogurt","Each",,0.8086,0.8086,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kachumber Salad","Kachumber Salad","Each",,0.0457,0.0457,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kachumber Salad - Classic","Kachumber Salad - Classic","Each",,0.0549,0.0549,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kachumber Salad - Desi Deluxe","Kachumber Salad - Desi Deluxe","Each",,0.0512,0.0512,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kachumber Salad - Party Pack","Kachumber Salad - Party Pack","Each",,0.0640,0.0640,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kids Meal - In House","Kids Meal - In House","Each",,0.9310,0.9310,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kids Meal - Online","Kids Meal - Online","Each",,1.0244,1.0244,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kingfisher 1 bottle","Kingfisher 1 bottle","Each",,1.5583,1.5583,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Punch","Ruby Citrus Cooler","Each",,0.5988,0.5988,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Punch - 1 Gallon","Kokum Punch - 1 Gallon","Each",,5.2214,5.2214,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Punch - 1/2 Gallon","Kokum Punch - 1/2 Gallon","Each",,3.6105,3.6105,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Vinaigrette - Portion Cup","Kokum Vinaigrette - Portion Cup","Each",,0.1433,0.1433,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Vinaigrette Dressing","Kokum Vinaigrette","Each",,0.0809,0.0809,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Vinaigrette Dressing - Classic","Kokum Vinaigrette Dressing - Classic","Each",,0.0348,0.0348,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Vinaigrette Dressing - Desi Deluxe","Kokum Vinaigrette Dressing - Desi Deluxe","Each",,0.0388,0.0388,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Kokum Vinaigrette Dressing - Party Pack","Kokum Vinaigrette Dressing - Party Pack","Each",,0.0404,0.0404,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI LaCroix Grapefruit","LaCroix Grapefruit","Each",,0.6127,0.6127,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI LaCroix Lime","LaCroix Lime","Each",,0.6119,0.6119,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab - Catering - Additional Item","Lamb Kebab - Catering - Additional Item","Each",,23.3802,23.3802,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab - Classic","Lamb Kebab - Classic","Each",,0.9770,0.9770,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab - Desi Deluxe","Lamb Kebab - Desi Deluxe","Each",,0.9323,0.9323,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab - Kids","Lamb Kebab - Kids","Each",,1.1165,1.1165,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab - Party Pack","Lamb Kebab - Party Pack","Each",,1.1165,1.1165,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab Bowl - In House","Lamb Kebab Bowl - In House","Each",,3.7821,3.7821,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab Bowl - Online","Lamb Kebab Bowl - Online","Each",,0.6065,0.6065,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lamb Kebab Meatballs","Lamb Kebab","Each",,2.2331,2.2331,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice","Lemon Turmeric Rice","Each",,0.2430,0.2430,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice - Catering - Additional Item","Lemon Turmeric Rice - Catering - Additional Item","Each",,2.2113,2.2113,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice - Classic","Lemon Turmeric Rice - Classic","Each",,0.1106,0.1106,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice - Desi Deluxe","Lemon Turmeric Rice - Desi Deluxe","Each",,0.1033,0.1033,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice - Party Pack","Lemon Turmeric Rice - Party Pack","Each",,0.1291,0.1291,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lemon Turmeric Rice - Side","Lemon Turmeric Rice - Side","Each",,0.3630,0.3630,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lentil Chip Tray - 10","Lentil Chip Tray - 10","Each",,4.3290,4.3290,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Lentil Chips","Lentil Chips","Each",,0.0416,0.0416,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Blueberry","Maine Root - Blueberry","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Diet Mexican Cola","Maine Root - Diet Mexican Cola","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Ginger Brew","Maine Root - Ginger Brew","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Lemon Lime","Maine Root - Lemon Lime","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Mexicane Cola","Maine Root - Mexicane Cola","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Maine Root - Root Beer","Maine Root - Root Beer","Each",,0.1961,0.1961,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Coconut Yogurt","Mango Coconut Yogurt","Each",,0.2295,0.2295,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Coconut Yogurt - Classic","Mango Coconut Yogurt - Classic","Each",,0.0987,0.0987,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Coconut Yogurt - Desi Deluxe","Mango Coconut Yogurt - Desi Deluxe","Each",,0.1102,0.1102,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Coconut Yogurt - Party Pack","Mango Coconut Yogurt - Party Pack","Each",,0.1148,0.1148,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Coconut Yogurt - Portion Cup","Mango Coconut Yogurt - Portion Cup","Each",,0.3663,0.3663,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Lassi","Mango Lassi","Each",,1.4091,1.4091,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Lassi - 1 Cup","Mango Lassi - 1 Cup","Each",,0.8026,0.8026,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Lassi - 1 Gallon","Mango Lassi - 1 Gallon","Each",,11.7034,11.7034,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Lassi - 1/2 Gallon","Mango Lassi - 1/2 Gallon","Each",,6.8515,6.8515,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Lassi - 12 oz fl","Mango Lassi - 12 oz fl","Each",,0.9097,0.9097,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Salsa","Mango Salsa","Each",,0.1909,0.1909,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Salsa - Classic","Mango Salsa - Classic","Each",,0.2291,0.2291,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Salsa - Desi Deluxe","Mango Salsa - Desi Deluxe","Each",,0.2138,0.2138,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mango Salsa - Party Pack","Mango Salsa - Party Pack","Each",,0.2673,0.2673,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Beets","Masala Beets","Each",,0.0967,0.0967,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Beets - Classic","Masala Beets - Classic","Each",,0.0831,0.0831,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Beets - Desi Deluxe","Masala Beets - Desi Deluxe","Each",,0.0773,0.0773,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Beets - Party Pack","Masala Beets - Party Pack","Each",,0.0967,0.0967,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookie - Single","Masala Chai Cookie - Single","Each",,0.1830,0.1830,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies","Masala Chai Cookies","Each",,0.3461,0.3461,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies - 10","Masala Chai Cookies - 10","Each",,1.6304,1.6304,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies - 100","Masala Chai Cookies - 100","Each",,16.3039,16.3039,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies - 20","Masala Chai Cookies - 20","Each",,3.2608,3.2608,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies - 30","Masala Chai Cookies - 30","Each",,4.8912,4.8912,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Chai Cookies - 50","Masala Chai Cookies - 50","Each",,8.1520,8.1520,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Gin + Tonic","Masala Gin + Tonic","Each",,2.6524,2.6524,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Gin + Tonic 1 jar","Masala Gin + Tonic 1 jar","Each",,7.2511,7.2511,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Gin + Tonic Growler","Masala Gin + Tonic Growler","Each",,14.4091,14.4091,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa","Masala Quinoa","Each",,0.3121,0.3121,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa - Catering - Additional Item","Masala Quinoa - Catering - Additional Item","Each",,2.5420,2.5420,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa - Classic","Masala Quinoa - Classic","Each",,0.1420,0.1420,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa - Desi Deluxe","Masala Quinoa - Desi Deluxe","Each",,0.1327,0.1327,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa - Party Pack","Masala Quinoa - Party Pack","Each",,0.1658,0.1658,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Quinoa - Side","Masala Quinoa - Side","Each",,0.4321,0.4321,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Masala Yogurt","Masala Yogurt","Each",,0.1245,0.1245,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Microgreens","Microgreens","Each",,1.8969,1.8969,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mini Samosa - Individual","Mini Samosa - Individual","Each",,0.2990,0.2990,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mini Samosas","Mini Samosas","Each",,1.1641,1.1641,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cardamom Limeade","Mint Limeade","Each",,0.6156,0.6156,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cardamom Limeade - 1 Gallon","Mint Cardamom Limeade - 1 Gallon","Each",,5.3552,5.3552,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cardamom Limeade - 1/2 Gallon","Mint Cardamom Limeade - 1/2 Gallon","Each",,3.6774,3.6774,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney","Mint Cilantro Chutney","Each",,0.1468,0.1468,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney - Classic","Mint Cilantro Chutney - Classic","Each",,0.0631,0.0631,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney - Desi Deluxe","Mint Cilantro Chutney - Desi Deluxe","Each",,0.0705,0.0705,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney - Party Pack","Mint Cilantro Chutney - Party Pack","Each",,0.0734,0.0734,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney - Portion Cup","Mint Cilantro Chutney - Portion Cup","Each",,0.2422,0.2422,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mint Cilantro Chutney - Quart","Mint Cilantro Chutney - Quart","Each",,5.0537,5.0537,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mont Gravet Rose - bottle","Mont Gravet Rose - bottle","Each",,6.6708,6.6708,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mont Gravet Rose - glass","Mont Gravet Rose - glass","Each",,1.5782,1.5782,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mumbai Mule","Mumbai Mule","Each",,1.8566,1.8566,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mumbai Mule Growler","Mumbai Mule Growler","Each",,10.2581,10.2581,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Mumbai Mule Jar","Mumbai Mule Jar","Each",,5.1291,5.1291,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Naan","Naan","Each",,0.8333,0.8333,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Namaste White 1 can","Namaste White 1 can","Each",,1.4958,1.4958,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Namaste White 6 pack","Namaste White 6 pack","Each",,8.9750,8.9750,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI No Juice - Kids","No Juice - Kids","Each",,,,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI No Spread","No Spread","Each",,0.0000,0.0000,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Olipop Cola","Olipop Cola","Each",,1.8625,1.8625,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Olipop Lemon Lime","Olipop Lemon Lime","Each",,1.8625,1.8625,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Olipop Root Beer","Olipop Root Beer","Each",,2.1800,2.1800,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Open Sesame - In House","Open Sesame - In House","Each",,3.7821,3.7821,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Open Sesame - Online","Open Sesame - Online","Each",,0.6065,0.6065,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Open Water Sparkling","Open Water Sparkling","Each",,1.2046,1.2046,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Open Water Still","Open Water Still","Each",,1.2554,1.2554,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Optimal Wit 1 bottle","Optimal Wit 1 bottle","Each",,1.4317,1.4317,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pabst Blue Ribbon 1 can","Pabst Blue Ribbon 1 can","Each",,0.8688,0.8688,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pabst Blue Ribbon 6 pack","Pabst Blue Ribbon 6 pack","Each",,5.2128,5.2128,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Paneer Makhani Bowl - OLD","Paneer Makhani Bowl - OLD","Each",,3.5295,3.5295,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame - Catering - Additional Item","Peanut Sesame - Catering - Additional Item","Each",,4.6037,4.6037,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame - Classic","Peanut Sesame - Classic","Each",,0.1420,0.1420,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame - Desi Deluxe","Peanut Sesame - Desi Deluxe","Each",,0.1327,0.1327,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame - Party Pack","Peanut Sesame - Party Pack","Each",,0.1659,0.1659,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame Sauce","Peanut Sesame Sauce","Each",,0.5310,0.5310,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Peanut Sesame Sauce - Side","Peanut Sesame Sauce - Side","Each",,1.1819,1.1819,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Onions","Pickled Onions","Each",,0.0442,0.0442,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Onions - Classic","Pickled Onions - Classic","Each",,0.0383,0.0383,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Onions - Desi Deluxe","Pickled Onions - Desi Deluxe","Each",,0.0359,0.0359,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Onions - Party Pack","Pickled Onions - Party Pack","Each",,0.0449,0.0449,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Radish - Classic","Pickled Radish - Classic","Each",,0.0077,0.0077,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Radish - Desi Deluxe","Pickled Radish - Desi Deluxe","Each",,0.0074,0.0074,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pickled Radish - Party Pack","Pickled Radish - Party Pack","Each",,0.0092,0.0092,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pinot Noir","Pinot Noir","Each",,5.6700,5.6700,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Plain Naan Basket Large","Plain Naan Basket Large","Each",,9.3829,9.3829,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Plain Naan Basket Small","Plain Naan Basket Small","Each",,5.2163,5.2163,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Poached Egg","Poached Egg","Each",,0.0972,0.0972,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pumpkin Seeds","Pumpkin Seeds","Each",,0.0127,0.0127,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pumpkin Seeds - Classic","Pumpkin Seeds - Classic","Each",,0.0535,0.0535,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pumpkin Seeds - Desi Deluxe","Pumpkin Seeds - Desi Deluxe","Each",,0.0510,0.0510,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Pumpkin Seeds - Party Pack","Pumpkin Seeds - Party Pack","Each",,0.0637,0.0637,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI RAIN Water","RAIN Water","Each",,1.3125,1.3125,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Roasted Lentils","Roasted Lentils","Each",,0.0061,0.0061,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Roasted Lentils - Classic","Roasted Lentils - Classic","Each",,0.0110,0.0110,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Roasted Lentils - Desi Deluxe","Roasted Lentils - Desi Deluxe","Each",,0.0098,0.0098,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Roasted Lentils - Party Pack","Roasted Lentils - Party Pack","Each",,0.0122,0.0122,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Romaine","Romaine Lettuce","Each",,1.1415,1.1415,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Romaine - Classic","Romaine - Classic","Each",,0.2583,0.2583,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Romaine - Desi Deluxe","Romaine - Desi Deluxe","Each",,0.2403,0.2403,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Romaine - Party Pack","Romaine - Party Pack","Each",,0.3004,0.3004,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Roti","Roti","Each",,0.6792,0.6792,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Rupee Lager 1 can","Rupee Lager 1 can","Each",,2.4354,2.4354,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Saag Paneer Bowl - Old","Saag Paneer Bowl - Old","Each",,3.0372,3.0372,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Salad Bowl - In House","Salad Bowl - In House","Each",,2.1024,2.1024,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Salad Bowl - Online","Salad Bowl - Online","Each",,0.6065,0.6065,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Chaat","Samosa Chaat","Each",,2.2065,2.2065,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 10","Samosa Tray - 10","Each",,5.8529,5.8529,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 100","Samosa Tray - 100","Each",,58.5292,58.5292,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 14","Samosa Tray - 14","Each",,7.0489,7.0489,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 142","Samosa Tray - 142","Each",,71.0872,71.0872,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 20","Samosa Tray - 20","Each",,11.7058,11.7058,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Samosa Tray - 50","Samosa Tray - 50","Each",,29.2646,29.2646,"2026-06-24 10:52:36.47836+00"
"P05-2026","MI Sautéed Spinach","Sautéed Spinach","Each",,0.2545,0.2545,"2026-06-24 10:52:36.47836+00"
